customer_id,payment_month,payment_method_id,total_transactions,total_volume
4222419,2020-05-01,3,33,2402.75
4319599,2020-05-01,3,15,599.5
3730819,2020-05-01,3,15,3038.45
4087909,2020-05-01,3,4,38.26
3844329,2020-05-01,3,58,16009.84
3855449,2020-05-01,3,76,695
4248239,2020-05-01,3,5,1525
4040469,2020-05-01,3,4,220
3898099,2020-05-01,3,23,1040
3993329,2020-05-01,3,49,2319.9
3975469,2020-05-01,3,25,1518.5
3829569,2020-05-01,3,54,495
3817629,2020-05-01,3,39,17175.16
3839009,2020-05-01,3,26,988.79
3951659,2020-05-01,3,29,3050.98
3464219,2020-05-01,3,11,464.58
4202279,2020-05-01,3,19,865
3850939,2020-05-01,3,98,9435
3813699,2020-05-01,3,48,566.67
4186829,2020-05-01,3,119,6892.96
3727399,2020-05-01,3,10,903.7
4202349,2020-05-01,3,28,3349.31
3839559,2020-05-01,3,45,13152
3281499,2020-05-01,3,45,1705.96
4109179,2020-05-01,3,26,383.3
4001389,2020-05-01,3,76,6340.75
4039409,2020-05-01,3,36,1900
4024559,2020-05-01,3,99,5110.5
3897799,2020-05-01,3,25,24003.12
4260689,2020-05-01,3,42,9310.8
4081869,2020-05-01,3,19,357.5
3799869,2020-05-01,3,15,4604.33
3757009,2020-05-01,3,20,519
4359789,2020-05-01,3,2,190
3747549,2020-05-01,3,59,2065
4059999,2020-05-01,3,54,1535.95
4078539,2020-05-01,3,12,364.2
4061979,2020-05-01,3,143,10366.5
3864119,2020-05-01,3,2,35
4023479,2020-05-01,3,60,8798.36
4314679,2020-05-01,3,11,165
3994609,2020-05-01,3,18,593.47
3866969,2020-05-01,3,32,3883.89
3935269,2020-05-01,3,21,1317.6
4035989,2020-05-01,3,13,1708.64
3950259,2020-05-01,3,21,3090
4170829,2020-05-01,3,24,10347.45
3494919,2020-05-01,3,23,791.27
3722849,2020-05-01,3,14,485.28
4116019,2020-05-01,3,31,524.56
3762049,2020-05-01,3,87,6908.15
4054759,2020-05-01,3,42,6508.91
4241170,2020-05-01,3,50,4811.21
3704839,2020-05-01,3,12,3404
3910239,2020-05-01,3,28,556
3974359,2020-05-01,3,17,1135
4101499,2020-05-01,3,114,3961.32
3644799,2020-05-01,3,7,2017.52
3756439,2020-05-01,3,52,2382.89
3707879,2020-05-01,3,58,7146.81
3968739,2020-05-01,3,126,404.6
3870829,2020-05-01,3,11,579
3778289,2020-05-01,3,45,600
4306759,2020-05-01,3,37,3193.28
4252539,2020-05-01,3,7,520.95
3801379,2020-05-01,3,68,2756.32
4047669,2020-05-01,3,6,341.77
4107859,2020-05-01,3,10,2566.71
3886069,2020-05-01,3,17,1133.12
4293969,2020-05-01,3,71,710
4056399,2020-05-01,3,5,170.85
4029979,2020-05-01,3,19,952.6
3700519,2020-05-01,3,2,194
4059169,2020-05-01,3,44,3476.16
4036849,2020-05-01,3,8,2232
4314579,2020-05-01,3,6,282.2
3445949,2020-05-01,3,111,2335.5
4002009,2020-05-01,3,27,1005
3624779,2020-05-01,3,50,3115
4002849,2020-05-01,3,97,2397.01
4237259,2020-05-01,3,31,2142
4357629,2020-05-01,3,29,7698.25
4322709,2020-05-01,3,15,76.5
4223709,2020-05-01,3,42,3119.55
4217379,2020-05-01,3,42,22241.49
3825859,2020-05-01,3,10,1320
3620729,2020-05-01,3,6,205.83
4069759,2020-05-01,3,42,375.12
3817459,2020-05-01,3,197,3040.73
3937359,2020-05-01,3,24,1316.35
3900759,2020-05-01,3,51,19390.25
3343849,2020-05-01,3,30,1431.5
4107539,2020-05-01,3,40,3514.05
4092649,2020-05-01,3,5,305.54
3823639,2020-05-01,3,127,4066.18
3924029,2020-05-01,3,64,1913.51
3744589,2020-05-01,3,91,10096.5
3982279,2020-05-01,3,14,390
3971239,2020-05-01,3,15,1405
4238549,2020-05-01,3,17,571.15
4333929,2020-05-01,3,15,555
4253789,2020-05-01,3,62,5100
3716529,2020-05-01,3,26,1379.69
4023599,2020-05-01,3,25,767
4048089,2020-05-01,3,75,3284.9
3915819,2020-05-01,3,103,4980
4283809,2020-05-01,3,12,6725.36
4074489,2020-05-01,3,49,4827.5
3866579,2020-05-01,3,49,5814.29
4104949,2020-05-01,3,43,4718.85
4255259,2020-05-01,3,60,4942.04
4088959,2020-05-01,3,11,5185.67
3647369,2020-05-01,3,48,1924.11
4047609,2020-05-01,3,64,879.32
3848889,2020-05-01,3,171,2079.25
3960179,2020-05-01,3,39,599.36
3853399,2020-05-01,3,33,12158.62
3773719,2020-05-01,3,3,544.2
3662719,2020-05-01,3,51,7571.92
3850469,2020-05-01,3,32,1658.44
3903249,2020-05-01,3,20,1637
4241300,2020-05-01,3,13,328.5
4277039,2020-05-01,3,20,503.58
4202609,2020-05-01,3,57,771.27
4217689,2020-05-01,3,74,1707.25
3972519,2020-05-01,3,6,1590
3744099,2020-05-01,3,20,786.6
3874659,2020-05-01,3,48,5195
3565839,2020-05-01,3,2,2
3779779,2020-05-01,3,113,7826.1
3825869,2020-05-01,3,37,5365
3956259,2020-05-01,3,140,7662.5
4005969,2020-05-01,3,18,2204.35
4344709,2020-05-01,3,40,6996.88
3818259,2020-05-01,3,49,4780.36
4046419,2020-05-01,3,6,537.24
4197399,2020-05-01,3,41,4603.46
3978269,2020-05-01,3,90,8706.56
3782289,2020-05-01,3,37,623.51
4142469,2020-05-01,3,7,795.9
3987779,2020-05-01,3,35,278.2
4063529,2020-05-01,3,101,37414.7
4177479,2020-05-01,3,9,108
3589689,2020-05-01,3,31,1726.83
3893819,2020-05-01,3,149,5518.18
4114319,2020-05-01,3,100,14976
3848229,2020-05-01,3,41,245
3990129,2020-05-01,3,11,2000.1
3815169,2020-05-01,3,17,707.6
4045529,2020-05-01,3,35,626
3680849,2020-05-01,3,52,18922.79
3902599,2020-05-01,3,40,4537.5
3670289,2020-05-01,3,62,1451.45
3252399,2020-05-01,3,2,49.99
3951459,2020-05-01,3,70,33652.68
4083239,2020-05-01,3,52,10633.74
3689909,2020-05-01,3,23,4481.76
4009389,2020-05-01,3,38,1912.5
3694219,2020-05-01,3,48,1703.95
4272289,2020-05-01,3,86,11561.55
4107229,2020-05-01,3,14,682.35
4251239,2020-05-01,3,9,259
3305809,2020-05-01,3,24,1545.99
3804279,2020-05-01,3,18,3220.95
3783929,2020-05-01,3,18,1147.3
3892339,2020-05-01,3,23,866
3231299,2020-05-01,3,19,1989.01
3697819,2020-05-01,3,94,8910
3650309,2020-05-01,3,73,36480.46
3802809,2020-05-01,3,27,637.5
3866459,2020-05-01,3,33,2180.63
4095519,2020-05-01,3,19,690
4088449,2020-05-01,3,37,8490.46
4012269,2020-05-01,3,17,10740.43
4050369,2020-05-01,3,26,889.33
4253359,2020-05-01,3,89,4101.15
3952989,2020-05-01,3,70,8608.77
3611429,2020-05-01,3,21,1195
3827549,2020-05-01,3,21,1399.73
4224719,2020-05-01,3,27,732
4115309,2020-05-01,3,106,2981.2
4070099,2020-05-01,3,128,16457
3907949,2020-05-01,3,54,3053.69
3885089,2020-05-01,3,11,730.5
3825319,2020-05-01,3,38,12895
3673449,2020-05-01,3,44,8387.58
4307669,2020-05-01,3,2,41.7
3975479,2020-05-01,3,8,197.9
3760729,2020-05-01,3,22,864.31
3798719,2020-05-01,3,71,11377.25
3992079,2020-05-01,3,28,1423.95
4114519,2020-05-01,3,61,623.75
3734169,2020-05-01,3,27,2131.55
3823699,2020-05-01,3,24,934.27
4284319,2020-05-01,3,30,1656
3976659,2020-05-01,3,19,2025.99
3885649,2020-05-01,3,23,300
4106999,2020-05-01,3,39,1366.96
4306509,2020-05-01,3,9,141.5
3978589,2020-05-01,3,64,9152.68
4071489,2020-05-01,3,39,777.3
4052519,2020-05-01,3,21,1290.5
4175249,2020-05-01,3,13,853.71
4256629,2020-05-01,3,60,3606.15
4027859,2020-05-01,3,18,732.5
3894059,2020-05-01,3,7,283.18
3854799,2020-05-01,3,14,518
3806929,2020-05-01,3,17,1595.16
3949949,2020-05-01,3,66,4414
4381289,2020-05-01,3,3,17.01
3793949,2020-05-01,3,44,12131.05
4107259,2020-05-01,3,57,4009
3928799,2020-05-01,3,38,1832
2910846,2020-05-01,3,75,11881.41
4050039,2020-05-01,3,15,3258.92
3594329,2020-05-01,3,4,247.6
3900669,2020-05-01,3,57,28460
3843959,2020-05-01,3,9,972.8
3723259,2020-05-01,3,44,1425.65
4008719,2020-05-01,3,12,263.53
3983799,2020-05-01,3,20,1615.85
3398839,2020-05-01,3,100,2190
4338789,2020-05-01,3,57,2097
3826149,2020-05-01,3,24,570
4070209,2020-05-01,3,31,1107.72
3609849,2020-05-01,3,22,1235
3695949,2020-05-01,3,39,697.45
3879679,2020-05-01,3,18,555.55
3894149,2020-05-01,3,29,4856.25
4370809,2020-05-01,3,2,345.8
4005839,2020-05-01,3,32,14807.24
4101379,2020-05-01,3,10,490
4233419,2020-05-01,3,46,4384.5
4322229,2020-05-01,3,13,6282
3978679,2020-05-01,3,8,228.1
3884959,2020-05-01,3,10,565.25
4042699,2020-05-01,3,47,4855.53
3858709,2020-05-01,3,12,245
3280529,2020-05-01,3,3,94.85
3854689,2020-05-01,3,53,7772.42
4102669,2020-05-01,3,8,739.42
3646629,2020-05-01,3,14,8549.08
3570999,2020-05-01,3,109,75400.26
4018429,2020-05-01,3,55,2703.75
3834559,2020-05-01,3,24,787.6
4241410,2020-05-01,3,28,1196.5
3976139,2020-05-01,3,47,6014.48
3965649,2020-05-01,3,64,2441.96
4387889,2020-05-01,3,2,76.95
3789759,2020-05-01,3,61,1397.5
4089499,2020-05-01,3,83,4721.62
3890759,2020-05-01,3,31,3117.75
4084389,2020-05-01,3,3,1397.55
3788489,2020-05-01,3,18,1060
3956759,2020-05-01,3,16,2123.41
4064999,2020-05-01,3,14,738.34
4018959,2020-05-01,3,18,13883.2
4051829,2020-05-01,3,73,4887.42
4017759,2020-05-01,3,64,1684.3
3649349,2020-05-01,3,105,1399.95
3577759,2020-05-01,3,27,2226.52
3625229,2020-05-01,3,10,468.71
3778649,2020-05-01,3,15,476.5
4237559,2020-05-01,3,71,1703.5
4091199,2020-05-01,3,13,4881.42
3956979,2020-05-01,3,22,1554.9
3927459,2020-05-01,3,53,1652.82
3839079,2020-05-01,3,43,6143.17
3221859,2020-05-01,3,67,4665.38
4072029,2020-05-01,3,110,11537
3926739,2020-05-01,3,4,196.9
4204009,2020-05-01,3,3,29.4
4345649,2020-05-01,3,5,115
3880019,2020-05-01,3,23,407.1
3407629,2020-05-01,3,15,3323.75
3760369,2020-05-01,3,27,3500
3949709,2020-05-01,3,24,240
3898789,2020-05-01,3,5,614.5
4255009,2020-05-01,3,7,1115.9
4255139,2020-05-01,3,33,380
3920289,2020-05-01,3,2,147.81
4174559,2020-05-01,3,39,2849.61
3387799,2020-05-01,3,28,6165.75
3848159,2020-05-01,3,5,375
4235549,2020-05-01,3,25,1501.71
3955849,2020-05-01,3,35,22056.4
3877769,2020-05-01,3,96,6383.74
4217489,2020-05-01,3,20,1903.37
4306329,2020-05-01,3,24,2196
4223159,2020-05-01,3,25,423.2
4106309,2020-05-01,3,24,3340.84
3850579,2020-05-01,3,29,758.35
3918959,2020-05-01,3,19,1024.9
3690329,2020-05-01,3,10,10204.9
4012759,2020-05-01,3,8,1130.66
3965059,2020-05-01,3,11,514.05
4049769,2020-05-01,3,36,233.05
4004339,2020-05-01,3,23,754.3
3721049,2020-05-01,3,15,3743.35
3935709,2020-05-01,3,267,57150.08
4233969,2020-05-01,3,25,445
3866899,2020-05-01,3,9,2159.84
3783279,2020-05-01,3,12,715
3735409,2020-05-01,3,8,396
4017819,2020-05-01,3,59,1729.7
3833739,2020-05-01,3,13,1850
3426719,2020-05-01,3,28,661.15
4101159,2020-05-01,3,21,656
4202729,2020-05-01,3,17,401.2
3976729,2020-05-01,3,53,6458.62
3570639,2020-05-01,3,2,803
3704379,2020-05-01,3,79,22442.86
3971229,2020-05-01,3,8,194.15
3924169,2020-05-01,3,59,1464
4019949,2020-05-01,3,102,4052.76
4218399,2020-05-01,3,23,6983.18
4022539,2020-05-01,3,14,1528.5
3895839,2020-05-01,3,139,3881.79
3869899,2020-05-01,3,10,227.03
3891039,2020-05-01,3,12,1330.02
3925749,2020-05-01,3,2,27.5
4070679,2020-05-01,3,6,74.14
3712149,2020-05-01,3,8,236.2
3710689,2020-05-01,3,47,1682
4278539,2020-05-01,3,18,783.75
3830099,2020-05-01,3,38,3305.19
3935309,2020-05-01,3,5,132.25
3914989,2020-05-01,3,13,632
4292399,2020-05-01,3,10,817.9
3802569,2020-05-01,3,25,394.75
4113939,2020-05-01,3,36,1119.6
4339559,2020-05-01,3,12,300
4088759,2020-05-01,3,3,84.99
3971689,2020-05-01,3,151,4040.32
3623569,2020-05-01,3,69,744.41
4248769,2020-05-01,3,115,2265
4270419,2020-05-01,3,63,2952.5
3470729,2020-05-01,3,19,690.07
3821769,2020-05-01,3,135,7162.28
4249679,2020-05-01,3,78,1544.3
4262809,2020-05-01,3,35,945
3731019,2020-05-01,3,28,8705.49
3814649,2020-05-01,3,68,875.98
3600999,2020-05-01,3,4,600
3765959,2020-05-01,3,20,1010
3606499,2020-05-01,3,27,1189.88
4253910,2020-05-01,3,13,394.55
3731879,2020-05-01,3,63,4750
3760349,2020-05-01,3,73,14565.42
3824149,2020-05-01,3,119,5761.96
3795609,2020-05-01,3,34,11740.54
4055879,2020-05-01,3,15,602.5
3814289,2020-05-01,3,4,360
3803279,2020-05-01,3,7,2893.5
4222789,2020-05-01,3,54,1785.1
3987049,2020-05-01,3,70,3483
3956659,2020-05-01,3,78,1474
3885609,2020-05-01,3,19,9353
3898949,2020-05-01,3,12,1353.95
3826279,2020-05-01,3,40,18246.5
3815039,2020-05-01,3,46,2632.06
3979539,2020-05-01,3,10,5536.6
4083269,2020-05-01,3,11,821.34
3885779,2020-05-01,3,261,7497.41
3659279,2020-05-01,3,113,2955.05
3371199,2020-05-01,3,7,118.65
3984539,2020-05-01,3,19,32733.75
3839339,2020-05-01,3,22,606.81
4058419,2020-05-01,3,112,7155.81
3794859,2020-05-01,3,184,6208.45
4101809,2020-05-01,3,115,95150
4114549,2020-05-01,3,95,13971.19
4321489,2020-05-01,3,36,3505
4111199,2020-05-01,3,52,4264.6
4293469,2020-05-01,3,18,6445.91
3743649,2020-05-01,3,5,74.75
4096799,2020-05-01,3,44,1255.57
4214879,2020-05-01,3,13,659.35
3390159,2020-05-01,3,43,6178
4100919,2020-05-01,3,24,1465.29
3968709,2020-05-01,3,19,1202.15
4202599,2020-05-01,3,73,21689.45
4062779,2020-05-01,3,3,889.35
3959199,2020-05-01,3,26,19719
4275659,2020-05-01,3,47,660
4113239,2020-05-01,3,43,2685.68
4236179,2020-05-01,3,107,676.87
3690849,2020-05-01,3,19,380
3533789,2020-05-01,3,62,847.5
3838739,2020-05-01,3,6,345
3774939,2020-05-01,3,95,2299.5
4029749,2020-05-01,3,14,1271.25
4039569,2020-05-01,3,14,455.5
3776969,2020-05-01,3,8,1918.65
4071379,2020-05-01,3,10,9735.67
3647759,2020-05-01,3,29,165.5
3850409,2020-05-01,3,14,332
4006449,2020-05-01,3,139,3485.5
3402709,2020-05-01,3,54,19339.64
4027289,2020-05-01,3,13,754.35
4080849,2020-05-01,3,2,5.03
4119159,2020-05-01,3,78,19772.65
3928499,2020-05-01,3,18,5820.94
4037149,2020-05-01,3,26,596.7
3904779,2020-05-01,3,31,1152.65
3621619,2020-05-01,3,68,2655.57
3747779,2020-05-01,3,17,1867
4335099,2020-05-01,3,2,2
3885749,2020-05-01,3,9,464.59
3756799,2020-05-01,3,23,43110.25
3897409,2020-05-01,3,47,9246.63
4234619,2020-05-01,3,97,9330.05
3635739,2020-05-01,3,21,3098.95
4249269,2020-05-01,3,129,5732
3602339,2020-05-01,3,10,1300
4035869,2020-05-01,3,114,2698.85
3828049,2020-05-01,3,27,495.5
4222609,2020-05-01,3,31,904.24
3743889,2020-05-01,3,10,345.21
4105979,2020-05-01,3,189,8782.99
4046959,2020-05-01,3,55,3943.25
4106489,2020-05-01,3,27,602
4051389,2020-05-01,3,257,16578.9
4090429,2020-05-01,3,49,2046.5
4081589,2020-05-01,3,53,2122.91
3864209,2020-05-01,3,26,2005.25
3802829,2020-05-01,3,11,1638.31
4105489,2020-05-01,3,44,779.65
4307799,2020-05-01,3,12,979.07
3548619,2020-05-01,3,40,345
4189929,2020-05-01,3,49,1721.63
4101819,2020-05-01,3,48,1579.5
4274149,2020-05-01,3,5,19462.24
3586249,2020-05-01,3,159,13692.5
4061909,2020-05-01,3,59,2096.5
1650266,2020-05-01,3,4,12.27
3137459,2020-05-01,3,128,75421.05
2167536,2020-05-01,3,71,2269.08
1826526,2020-05-01,3,47,3396.24
1016066,2020-05-01,3,90,8385.2
3808199,2020-05-01,3,101,5488.4
3926099,2020-05-01,3,120,786.06
4295069,2020-05-01,3,23,577.05
4109529,2020-05-01,3,48,1440
3620399,2020-05-01,3,60,1254.29
3958669,2020-05-01,3,25,853.3
3807719,2020-05-01,3,40,32959.1
3697879,2020-05-01,3,19,336.69
4092789,2020-05-01,3,63,691.52
3788779,2020-05-01,3,131,1155.61
4263419,2020-05-01,3,27,20041.43
4099699,2020-05-01,3,170,16805
3946139,2020-05-01,3,106,25123.64
3943909,2020-05-01,3,35,2550
4197779,2020-05-01,3,185,1110
3944419,2020-05-01,3,18,3874.75
3751129,2020-05-01,3,72,38668.15
4278979,2020-05-01,3,30,177.5
4075669,2020-05-01,3,36,294.27
3615829,2020-05-01,3,75,1157.25
4000549,2020-05-01,3,38,4940.96
3781509,2020-05-01,3,107,3820.81
3730609,2020-05-01,3,99,5428.84
3977039,2020-05-01,3,29,2593.68
3813179,2020-05-01,3,9,1050
3945899,2020-05-01,3,10,666.85
3913699,2020-05-01,3,34,1201.5
3297119,2020-05-01,3,71,1776.84
3844399,2020-05-01,3,102,20215.49
3901759,2020-05-01,3,115,7415.95
4080909,2020-05-01,3,81,2749.94
3838859,2020-05-01,3,113,3420
3912869,2020-05-01,3,141,6124.6
3729849,2020-05-01,3,109,31965.3
3934829,2020-05-01,3,34,1133.09
3757929,2020-05-01,3,49,1956.48
3643279,2020-05-01,3,52,26940
3663849,2020-05-01,3,37,13799.55
4313469,2020-05-01,3,11,108.9
4085639,2020-05-01,3,282,2820
3834189,2020-05-01,3,220,9731
3805499,2020-05-01,3,74,3621
4018359,2020-05-01,3,37,678.32
4040949,2020-05-01,3,22,400
3464679,2020-05-01,3,76,81662.51
3822369,2020-05-01,3,47,2424
4292509,2020-05-01,3,232,13041.6
3932969,2020-05-01,3,13,975.75
3872539,2020-05-01,3,112,7753.5
4307679,2020-05-01,3,21,4919
4050539,2020-05-01,3,26,1040
3800559,2020-05-01,3,65,1008.65
3859119,2020-05-01,3,74,1256.03
3919849,2020-05-01,3,137,19517.08
4023289,2020-05-01,3,106,12070.59
3980709,2020-05-01,3,30,5498.12
4337959,2020-05-01,3,47,1906.12
4092199,2020-05-01,3,19,403.21
3992969,2020-05-01,3,31,2713.89
3910119,2020-05-01,3,33,14230
4032849,2020-05-01,3,97,23318.79
4200179,2020-05-01,3,79,1978.55
4067429,2020-05-01,3,17,3593
4081649,2020-05-01,3,95,11549.09
2984476,2020-05-01,3,6,1877.5
3848669,2020-05-01,3,21,13116.26
4142169,2020-05-01,3,24,935.5
4318169,2020-05-01,3,31,443.75
3816859,2020-05-01,3,74,23081.1
3415159,2020-05-01,3,185,4873.5
4293209,2020-05-01,3,45,4626
4269689,2020-05-01,3,440,2145.92
3508029,2020-05-01,3,79,3094.54
3973119,2020-05-01,3,61,10695.5
4050019,2020-05-01,3,313,26183.72
3959909,2020-05-01,3,75,17933.7
4075709,2020-05-01,3,228,27657.12
3993739,2020-05-01,3,102,7404.3
4059139,2020-05-01,3,86,4125
3997659,2020-05-01,3,46,3213.34
4233619,2020-05-01,3,35,1394.7
3831629,2020-05-01,3,135,5252
1856866,2020-05-01,3,65,1878.5
4083939,2020-05-01,3,38,22001.72
4002159,2020-05-01,3,18,1682
4328539,2020-05-01,3,19,210
3370309,2020-05-01,3,176,10300.84
4014499,2020-05-01,3,131,1310
4098029,2020-05-01,3,100,925
3864549,2020-05-01,3,248,8123.38
3795659,2020-05-01,3,78,3114.89
3644069,2020-05-01,3,426,21411.3
3927839,2020-05-01,3,129,4865
4018679,2020-05-01,3,38,1356.85
3814089,2020-05-01,3,88,1794.44
3748969,2020-05-01,3,154,9433.11
3583169,2020-05-01,3,38,482.5
4217949,2020-05-01,3,86,1035
3641779,2020-05-01,3,175,17730.45
3922799,2020-05-01,3,62,5645.25
4044449,2020-05-01,3,75,4610
3792919,2020-05-01,3,152,33454.41
3672959,2020-05-01,3,256,15200
4274659,2020-05-01,3,186,6448.21
3624819,2020-05-01,3,70,3205.4
3823209,2020-05-01,3,86,3054.25
3819989,2020-05-01,3,90,3865.97
4311340,2020-05-01,3,165,7509.11
4098449,2020-05-01,3,60,9440
4271019,2020-05-01,3,234,3468.82
4107369,2020-05-01,3,11,116.06
4033479,2020-05-01,3,5,165.31
4022789,2020-05-01,3,20,407.75
3923529,2020-05-01,3,166,7659.95
4039199,2020-05-01,3,38,12190.45
4031609,2020-05-01,3,8,359.73
3815749,2020-05-01,3,7,467.4
4084859,2020-05-01,3,22,473
4347499,2020-05-01,3,2,60.5
4201819,2020-05-01,3,27,1636.74
4025349,2020-05-01,3,80,8349.6
2721536,2020-05-01,3,59,3538
2862396,2020-05-01,3,5,168.05
1751386,2020-05-01,3,8,180
2860196,2020-05-01,3,5,540
3072769,2020-05-01,3,2,78.95
2883266,2020-05-01,3,7,20.65
3029066,2020-05-01,3,17,540.51
1814346,2020-05-01,3,2,40.36
3073039,2020-05-01,3,3,755
1671956,2020-05-01,3,16,573.49
2718286,2020-05-01,3,2,108.8
2587056,2020-05-01,3,1,3388
1474036,2020-05-01,3,6,1245
3195159,2020-05-01,3,2,3264.58
2283106,2020-05-01,3,1,8.95
2460826,2020-05-01,3,3,57.45
2572626,2020-05-01,3,1,1815
2446756,2020-05-01,3,17,929.53
2504216,2020-05-01,3,2,72.8
2787546,2020-05-01,3,29,1315.3
3134619,2020-05-01,3,15,951.55
2751656,2020-05-01,3,2,39.66
2602156,2020-05-01,3,2,500
1725226,2020-05-01,3,22,1283.76
2007876,2020-05-01,3,30,2846.31
2721506,2020-05-01,3,66,4206.7
2728306,2020-05-01,3,14,715.1
2094856,2020-05-01,3,22,560.92
3222319,2020-05-01,3,44,1958.3
2191046,2020-05-01,3,3,74.57
3226169,2020-05-01,3,33,623.5
3146739,2020-05-01,3,13,1768
2952346,2020-05-01,3,3,600
2694636,2020-05-01,3,27,1243.54
2909466,2020-05-01,3,2,223.37
1935346,2020-05-01,3,12,353
2836316,2020-05-01,3,1,31.5
2406606,2020-05-01,3,4,98.8
3093269,2020-05-01,3,2,30
3027666,2020-05-01,3,14,70.12
2508086,2020-05-01,3,4,151.68
1860316,2020-05-01,3,1,19.13
2963226,2020-05-01,3,16,604
2973576,2020-05-01,3,11,3067.35
2511996,2020-05-01,3,12,1748.07
549682,2020-05-01,3,3,407.7
3195429,2020-05-01,3,1,93.17
2115316,2020-05-01,3,4,80.15
2075426,2020-05-01,3,3,176.35
2808906,2020-05-01,3,21,675.3
2726726,2020-05-01,3,1,465.85
390660,2020-05-01,3,2,529.38
3070509,2020-05-01,3,1,51.11
2772146,2020-05-01,3,3,85
2574956,2020-05-01,3,4,183.6
3044269,2020-05-01,3,52,13690.3
3185039,2020-05-01,3,1,55
3170849,2020-05-01,3,1,103
3132849,2020-05-01,3,5,284.35
2893726,2020-05-01,3,16,1617.55
1683186,2020-05-01,3,4,596
1720016,2020-05-01,3,4,301.78
2882106,2020-05-01,3,20,3728.68
2978566,2020-05-01,3,11,535.41
3245519,2020-05-01,3,13,392.14
370580,2020-05-01,3,11,1349.51
2996936,2020-05-01,3,16,1015.3
1600516,2020-05-01,3,5,223.44
2509946,2020-05-01,3,4,416
432900,2020-05-01,3,2,98.75
3216639,2020-05-01,3,5,111.64
2327136,2020-05-01,3,7,1301.84
532892,2020-05-01,3,1,1197.9
3034536,2020-05-01,3,1,16.99
3040239,2020-05-01,3,15,2022
1722326,2020-05-01,3,2,193.9
2806866,2020-05-01,3,33,6047.68
3195939,2020-05-01,3,5,279.85
2108806,2020-05-01,3,23,2690
1667386,2020-05-01,3,2,51.91
2720966,2020-05-01,3,2,77.4
3784689,2020-05-01,3,9,1397.24
3829559,2020-05-01,3,11,1468.95
3801639,2020-05-01,3,3,8676.29
3791019,2020-05-01,3,3,538.2
3506029,2020-05-01,3,14,639.94
4263689,2020-05-01,3,35,592.5
4186409,2020-05-01,3,18,1717.86
4256749,2020-05-01,3,4,50
3971919,2020-05-01,3,3,100.33
3757169,2020-05-01,3,47,2544.72
3926039,2020-05-01,3,6,1440.52
4031459,2020-05-01,3,15,2864.62
4064659,2020-05-01,3,10,3407.52
3534099,2020-05-01,3,6,1560.13
4305919,2020-05-01,3,28,1000.93
4102429,2020-05-01,3,50,14677.3
4097959,2020-05-01,3,38,2903
4015769,2020-05-01,3,11,1527
3589879,2020-05-01,3,31,4212.6
3763019,2020-05-01,3,1,37
4078519,2020-05-01,3,7,2938.84
4023759,2020-05-01,3,5,7986
3988079,2020-05-01,3,20,634.58
4206939,2020-05-01,3,19,237.95
3522019,2020-05-01,3,10,3006.8
3887859,2020-05-01,3,49,1336.67
3748259,2020-05-01,3,8,148.14
4271709,2020-05-01,3,5,120
3745059,2020-05-01,3,5,6376.15
3787809,2020-05-01,3,12,450.68
4227679,2020-05-01,3,1,6.95
3847449,2020-05-01,3,22,752.79
4022009,2020-05-01,3,1,20.85
3995129,2020-05-01,3,19,2243.31
4090149,2020-05-01,3,14,609.3
3663069,2020-05-01,3,1,315.39
3837309,2020-05-01,3,19,367.98
3906909,2020-05-01,3,26,965.72
3885719,2020-05-01,3,9,9050
4237799,2020-05-01,3,2,70.5
4289959,2020-05-01,3,11,5593.45
4054389,2020-05-01,3,5,5875
4085439,2020-05-01,3,14,204.42
3686769,2020-05-01,3,6,4646.9
4118209,2020-05-01,3,10,633.15
3929709,2020-05-01,3,1,1
4234659,2020-05-01,3,34,459.5
4117209,2020-05-01,3,34,9936.61
3716229,2020-05-01,3,3,161.95
3953369,2020-05-01,3,5,3952.67
3506849,2020-05-01,3,12,106.75
4071999,2020-05-01,3,8,275.05
4260269,2020-05-01,3,2,0.4
3905149,2020-05-01,3,10,877.05
3812669,2020-05-01,3,4,377.84
4028379,2020-05-01,3,12,23676.22
4103879,2020-05-01,3,13,875.32
3182199,2020-05-01,3,6,825
4261639,2020-05-01,3,8,1892.98
4286069,2020-05-01,3,4,72.25
3842979,2020-05-01,3,3,79.4
3617169,2020-05-01,3,11,1724.9
4001079,2020-05-01,3,8,753.21
3952909,2020-05-01,3,9,469.48
4287839,2020-05-01,3,7,895
4348069,2020-05-01,3,2,70.9
3795329,2020-05-01,3,25,974.28
3701839,2020-05-01,3,5,1077
4071549,2020-05-01,3,5,375
3423289,2020-05-01,3,2,0.02
4221379,2020-05-01,3,17,599
3867089,2020-05-01,3,7,2843.41
4065179,2020-05-01,3,10,128.62
3892869,2020-05-01,3,21,6414
3582689,2020-05-01,3,5,210
3796109,2020-05-01,3,5,5221.15
3999279,2020-05-01,3,3,4915
3468789,2020-05-01,3,1,2916.1
4285739,2020-05-01,3,3,61.48
3651579,2020-05-01,3,24,2363.45
3690979,2020-05-01,3,263,5574.86
3376539,2020-05-01,3,16,997.5
3760909,2020-05-01,3,6,212.3
4005829,2020-05-01,3,22,261
3430469,2020-05-01,3,3,708.6
4323709,2020-05-01,3,1,41
3875159,2020-05-01,3,37,995
3796289,2020-05-01,3,25,7909.58
4066299,2020-05-01,3,13,312
