customer_id,first_payment_date,channel
3924709,2020-03-21,2
3924749,2020-03-13,2
3924969,2020-02-13,2
3924979,2020-02-23,2
3925089,2020-02-08,2
3925369,2020-02-08,2
3925559,2020-03-09,2
3925679,2020-04-26,2
3925749,2020-02-07,2
3925839,2020-02-26,2
3926039,2020-03-28,2
3926099,2020-02-13,2
3926329,2020-02-16,2
3926349,2020-04-02,2
3926579,2020-02-17,2
3926719,2020-05-04,2
3926739,2020-02-07,2
3926839,2020-03-09,2
3926919,2020-02-07,2
3926999,2020-03-23,2
3927029,2020-02-28,2
3927069,2020-02-20,2
3927089,2020-03-12,2
3927109,2020-02-17,2
3927179,2020-03-29,2
3927249,2020-02-07,2
3927299,2020-05-22,2
3927329,2020-02-12,2
3927459,2020-02-12,2
3927479,2020-02-25,2
3927559,2020-02-10,2
3927769,2020-02-18,2
3927809,2020-04-18,2
3927839,2020-03-28,2
3927899,2020-03-05,2
3928179,2020-03-06,2
3928289,2020-03-25,2
3928349,2020-04-23,2
3928499,2020-03-28,2
3928609,2020-04-25,2
3928619,2020-03-23,2
3928639,2020-03-14,2
3928669,2020-02-18,2
3928719,2020-03-22,2
3928799,2020-04-20,2
3928819,2020-02-26,2
3928849,2020-04-18,2
3928919,2020-02-26,2
3929059,2020-03-15,2
3929529,2020-02-23,2
3929639,2020-04-19,2
3929709,2020-05-01,2
3929759,2020-02-22,2
3929789,2020-02-07,2
3929849,2020-02-09,2
3929879,2020-02-25,2
3929889,2020-02-27,2
3929929,2020-02-11,2
3930109,2020-05-08,2
3930119,2020-02-13,2
3930149,2020-03-22,2
3930169,2020-02-19,2
3930249,2020-04-15,2
3930389,2020-05-23,2
3930459,2020-04-09,2
3930869,2020-05-21,2
3930989,2020-02-08,2
3931159,2020-02-15,2
3931309,2020-02-08,2
3931379,2020-03-30,2
3931389,2020-02-12,2
3931439,2020-03-07,2
3931489,2020-05-04,2
3931519,2020-05-08,2
3931559,2020-05-08,2
3931629,2020-02-08,2
3931659,2020-02-23,2
3931709,2020-05-22,2
3931729,2020-04-25,2
3931859,2020-02-12,2
3931869,2020-04-25,1
3931919,2020-06-14,1
3932079,2020-04-19,2
3932169,2020-06-01,2
3932189,2020-02-08,2
3932229,2020-03-05,2
3932289,2020-04-16,2
3932349,2020-04-04,1
3932429,2020-06-12,2
3932479,2020-03-05,2
3932529,2020-06-01,2
3932559,2020-02-08,2
3932619,2020-04-13,2
3932699,2020-02-12,2
3932709,2020-02-27,2
3932769,2020-02-21,2
3932879,2020-02-16,2
3932969,2020-05-24,2
3933039,2020-05-01,2
3933059,2020-02-21,2
3933079,2020-02-08,2
3933089,2020-02-12,2
3933209,2020-05-08,2
3933339,2020-02-23,2
3933369,2020-02-22,2
3933509,2020-02-24,2
3933629,2020-02-17,2
3933679,2020-02-14,2
3933779,2020-04-16,2
3933999,2020-04-27,2
3934129,2020-05-23,2
3934139,2020-02-28,2
3934269,2020-05-24,2
3934309,2020-03-08,2
3934349,2020-02-20,2
3934529,2020-02-15,2
3934629,2020-02-12,2
3934729,2020-03-22,2
3934769,2020-06-24,2
3934829,2020-04-25,2
3935019,2020-02-21,2
3935039,2020-02-19,2
3935119,2020-02-15,2
3935149,2020-02-09,2
3935229,2020-02-15,2
3935239,2020-04-18,2
3935269,2020-02-09,2
3935309,2020-03-13,2
3935509,2020-04-21,2
3935519,2020-04-24,2
3935559,2020-02-09,2
3935579,2020-04-06,2
3935589,2020-03-02,2
3935709,2020-02-09,1
3935859,2020-03-13,2
3935949,2020-03-30,2
3936099,2020-06-27,2
3936159,2020-04-14,2
3936169,2020-02-16,2
3936269,2020-03-16,2
3936329,2020-02-14,2
3936409,2020-02-16,2
3936579,2020-02-20,2
3936669,2020-02-22,2
3936719,2020-02-25,2
3936779,2020-02-10,2
3936859,2020-03-26,2
3937179,2020-02-12,2
3937219,2020-03-20,2
3937359,2020-02-18,2
3937569,2020-02-15,2
3937609,2020-06-15,2
3937729,2020-02-28,2
3937819,2020-02-10,2
3938019,2020-02-10,2
3938109,2020-03-08,2
3938369,2020-03-06,2
3938399,2020-02-27,2
3938929,2020-02-16,2
3938989,2020-04-06,2
3939109,2020-02-28,2
3939309,2020-02-15,2
3939409,2020-02-13,2
3939739,2020-02-13,2
3939749,2020-03-01,2
3939839,2020-03-26,2
3939879,2020-06-20,2
3940019,2020-04-03,2
3940929,2020-06-18,2
3940959,2020-02-11,2
3941019,2020-02-20,2
3941059,2020-04-03,2
3941089,2020-02-28,2
3941209,2020-02-19,2
3941369,2020-03-25,2
3941389,2020-04-25,2
3941419,2020-02-12,2
3941499,2020-06-11,2
3941569,2020-02-11,2
3941719,2020-04-09,2
3941729,2020-02-13,2
3941739,2020-03-06,2
3941869,2020-06-19,2
3941889,2020-02-28,2
3941929,2020-03-29,2
3941969,2020-02-18,2
3941979,2020-03-12,2
3941989,2020-04-23,2
3942019,2020-02-21,2
3942039,2020-02-11,2
3942169,2020-05-10,2
3942259,2020-02-23,2
3942289,2020-03-22,2
3942439,2020-05-01,2
3942519,2020-02-24,2
3942559,2020-03-07,2
3942719,2020-02-12,2
3942789,2020-02-12,2
3942999,2020-02-15,2
3943249,2020-03-08,2
3943499,2020-02-12,2
3943669,2020-02-22,2
3943779,2020-02-16,2
3943799,2020-02-22,2
3943829,2020-02-13,2
3943849,2020-02-18,2
3943889,2020-03-22,2
3943909,2020-03-19,2
3943919,2020-04-13,2
3943939,2020-03-30,2
3944019,2020-02-12,2
3944049,2020-02-26,2
3944059,2020-02-14,2
3944119,2020-04-13,2
3944129,2020-02-14,2
3944209,2020-03-11,2
3944309,2020-05-16,2
3944389,2020-02-14,2
3944419,2020-03-08,2
3944429,2020-06-26,2
3944529,2020-02-12,2
3944559,2020-02-13,1
3944569,2020-02-12,2
3944799,2020-02-18,2
3944839,2020-06-08,2
3944869,2020-02-25,2
3944939,2020-02-26,2
3944959,2020-02-17,2
3945019,2020-04-27,2
3945119,2020-05-14,2
3945139,2020-03-28,2
3945149,2020-03-15,1
3945179,2020-02-23,2
3945209,2020-06-12,2
3945259,2020-04-01,2
3945289,2020-02-28,2
3945349,2020-02-26,2
3945379,2020-03-26,2
3945389,2020-02-12,2
3945419,2020-03-08,2
3945599,2020-02-28,2
3945719,2020-04-20,2
3945769,2020-03-27,2
3945779,2020-04-06,2
3945799,2020-03-13,2
3945899,2020-05-24,2
3945949,2020-03-28,2
3945989,2020-03-15,2
3946039,2020-04-06,2
3946109,2020-02-15,2
3946139,2020-04-09,2
3946409,2020-03-19,2
3946509,2020-02-16,2
3946789,2020-04-03,2
3946859,2020-03-20,2
3946889,2020-05-16,2
3946959,2020-02-28,2
3946989,2020-04-04,2
3946999,2020-04-23,2
3947339,2020-03-05,2
3947809,2020-02-28,2
3947949,2020-03-22,2
3947959,2020-04-08,2
3947979,2020-02-28,2
3948019,2020-02-13,2
3948089,2020-05-22,2
3948189,2020-03-12,2
3948199,2020-06-25,1
3948209,2020-02-28,2
3948219,2020-02-26,2
3948349,2020-02-23,1
3948359,2020-05-04,2
3948409,2020-02-27,2
3948479,2020-04-29,2
3948599,2020-03-27,2
3948689,2020-03-01,2
3948719,2020-04-22,2
3948899,2020-03-31,2
3949009,2020-03-16,2
3949019,2020-02-22,2
3949029,2020-03-01,2
3949049,2020-03-05,2
3949109,2020-03-05,2
3949229,2020-02-13,2
3949239,2020-02-24,2
3949289,2020-02-24,2
3949349,2020-02-28,2
3949389,2020-06-18,2
3949429,2020-03-06,2
3949509,2020-02-14,2
3949589,2020-03-08,2
3949619,2020-03-01,2
3949639,2020-03-16,2
3949699,2020-02-20,2
3949709,2020-03-27,2
3949789,2020-02-15,2
3949809,2020-03-06,2
3949859,2020-02-13,2
3949899,2020-02-22,2
3949919,2020-02-18,2
3949949,2020-02-14,2
3950009,2020-03-04,2
3950139,2020-02-15,2
3950259,2020-04-13,2
3950289,2020-03-19,2
3950379,2020-02-14,2
3950389,2020-03-19,2
3950399,2020-03-25,2
3950439,2020-02-20,2
3950559,2020-05-18,2
3950569,2020-02-18,2
3950649,2020-06-21,2
3950659,2020-03-09,2
3950899,2020-02-20,2
3951359,2020-02-21,2
3951419,2020-04-27,2
3951459,2020-02-14,2
3951469,2020-03-27,2
3951539,2020-03-06,2
3951659,2020-02-15,2
3951709,2020-03-29,2
3951739,2020-03-10,2
3951869,2020-06-26,2
3951909,2020-04-04,2
3951999,2020-06-01,2
3952079,2020-02-22,2
3952189,2020-02-22,2
3952249,2020-03-09,2
3952409,2020-03-22,2
3952569,2020-06-21,2
3952659,2020-02-20,2
3952739,2020-03-05,2
3952749,2020-02-20,2
3952809,2020-02-28,2
3952849,2020-05-13,2
3952889,2020-03-22,2
3952909,2020-02-25,2
3952929,2020-04-12,2
3952939,2020-02-16,2
3952989,2020-02-15,2
3953139,2020-05-26,2
3953189,2020-04-23,2
3953349,2020-02-22,2
3953369,2020-02-28,2
3953379,2020-06-19,2
3953499,2020-06-12,2
3953549,2020-02-14,2
3953609,2020-02-16,2
3953929,2020-02-26,2
3953939,2020-02-18,2
3953959,2020-03-09,2
3954059,2020-03-12,2
3954289,2020-04-02,2
3954309,2020-06-16,2
3954329,2020-06-08,2
3954369,2020-04-07,2
3954479,2020-03-13,2
3954559,2020-04-11,2
3954609,2020-03-18,2
3954619,2020-03-04,2
3954869,2020-03-11,2
3955069,2020-03-07,2
3955079,2020-03-19,2
3955139,2020-05-25,2
3955209,2020-03-24,2
3955229,2020-02-24,2
3955269,2020-02-22,2
3955349,2020-04-24,2
3955519,2020-02-24,2
3955719,2020-03-02,2
3955749,2020-02-19,2
3955789,2020-06-21,2
3955829,2020-03-28,2
3955849,2020-02-26,2
3955869,2020-03-18,2
3955989,2020-05-01,2
3955999,2020-02-15,2
3956009,2020-02-19,2
3956099,2020-03-06,2
3956119,2020-06-25,2
3956259,2020-03-13,2
3956399,2020-05-26,2
3956429,2020-03-24,2
3956439,2020-02-16,2
3956449,2020-06-08,2
3956549,2020-03-27,2
3956659,2020-03-14,2
3956719,2020-03-02,2
3956759,2020-02-15,2
3956859,2020-02-28,2
3956889,2020-04-26,2
3956919,2020-03-02,2
3956949,2020-02-20,2
3956979,2020-04-07,2
3957059,2020-02-22,2
3957119,2020-04-18,2
3957129,2020-04-07,2
3957169,2020-04-26,2
3957239,2020-02-21,2
3957329,2020-03-01,2
3957429,2020-03-03,2
3957509,2020-03-30,2
3957619,2020-02-15,2
3957709,2020-06-18,2
3957809,2020-02-28,2
3957849,2020-04-15,2
3958499,2020-02-27,2
3958529,2020-02-26,2
3958649,2020-03-01,2
3958669,2020-03-10,2
3958799,2020-02-26,1
3958879,2020-05-28,2
3958929,2020-06-18,2
3958939,2020-02-28,2
3959089,2020-03-08,2
3959159,2020-02-26,2
3959189,2020-03-21,2
3959199,2020-05-14,2
3959249,2020-02-18,2
3959299,2020-06-25,2
3959449,2020-04-09,2
3959539,2020-02-16,2
3959559,2020-04-05,2
3959639,2020-02-27,2
3959679,2020-02-19,2
3959689,2020-06-26,2
3959749,2020-02-17,2
3959789,2020-03-03,2
3959859,2020-03-16,2
3959869,2020-06-07,2
3959879,2020-03-06,2
3959909,2020-03-29,2
3959929,2020-05-05,2
3960039,2020-02-23,2
3960069,2020-02-28,2
3960179,2020-02-19,2
3960189,2020-05-08,2
3960249,2020-03-01,2
3960309,2020-02-26,2
3960329,2020-05-19,2
3960339,2020-04-10,2
3960609,2020-02-27,2
3960639,2020-06-08,2
3961009,2020-02-21,2
3961019,2020-03-05,2
3961119,2020-02-16,2
3961199,2020-03-26,2
3961239,2020-03-28,2
3961299,2020-04-30,2
3961309,2020-02-22,2
3961369,2020-03-21,2
3961459,2020-02-19,2
3961929,2020-02-25,2
3961939,2020-02-17,2
3962089,2020-06-05,2
3962249,2020-02-22,2
3962269,2020-03-10,2
3962359,2020-03-10,2
3962379,2020-05-30,2
3962449,2020-03-12,2
3962649,2020-02-17,2
3962689,2020-04-06,2
3962979,2020-03-03,2
3962989,2020-03-08,2
3963059,2020-02-17,2
3963169,2020-02-20,2
3963429,2020-02-25,2
3963519,2020-03-18,2
3963879,2020-03-19,2
3964229,2020-03-03,2
3964319,2020-02-19,2
3964589,2020-04-01,2
3964929,2020-02-18,2
3964999,2020-03-01,2
3965059,2020-02-19,2
3965119,2020-06-18,2
3965619,2020-03-10,2
3965649,2020-03-04,2
3965669,2020-02-26,2
3965689,2020-03-12,2
3965709,2020-05-22,2
3966119,2020-02-27,2
3966129,2020-06-27,2
3966319,2020-04-12,2
3966389,2020-02-22,2
3966469,2020-02-20,2
3966829,2020-05-24,2
3966929,2020-02-27,2
3966939,2020-04-23,2
3967039,2020-02-20,2
3967119,2020-05-20,2
3967129,2020-03-29,2
3967179,2020-04-14,2
3967369,2020-04-18,2
3967389,2020-03-01,2
3967409,2020-02-19,2
3967469,2020-03-20,2
3967519,2020-02-23,2
3967549,2020-06-14,2
3967569,2020-02-20,2
3967599,2020-02-27,2
3967829,2020-02-22,2
3967839,2020-03-21,2
3967929,2020-04-11,2
3967959,2020-06-14,2
3968019,2020-02-22,2
3968079,2020-04-30,2
3968129,2020-04-20,2
3968269,2020-03-24,2
3968319,2020-06-28,2
3968379,2020-02-22,2
3968389,2020-03-01,2
3968479,2020-03-01,2
3968509,2020-05-18,2
3968599,2020-03-14,2
3968629,2020-03-13,2
3968709,2020-04-16,2
3968719,2020-03-22,2
3968739,2020-03-21,2
3968779,2020-03-16,2
3968829,2020-06-16,2
3968859,2020-02-28,2
3968879,2020-02-23,2
3968899,2020-03-14,2
3969009,2020-03-23,2
3969119,2020-05-22,2
3969259,2020-03-02,2
3969339,2020-03-09,2
3969509,2020-03-14,2
3969609,2020-04-19,2
3969629,2020-02-19,2
3969849,2020-03-30,2
3969869,2020-04-20,2
3969909,2020-04-08,2
3970019,2020-03-07,2
3970029,2020-03-07,2
3970129,2020-03-28,2
3970149,2020-05-15,2
3970539,2020-03-13,2
3970909,2020-06-30,2
3971029,2020-02-20,2
3971069,2020-06-08,2
3971099,2020-03-26,2
3971229,2020-03-01,2
3971239,2020-03-01,2
3971289,2020-06-11,2
3971319,2020-02-27,2
3971329,2020-05-02,2
3971349,2020-02-22,2
3971359,2020-03-01,2
3971429,2020-02-23,2
3971459,2020-02-27,2
3971479,2020-03-03,2
3971519,2020-03-15,2
3971609,2020-03-01,2
3971629,2020-03-01,2
3971639,2020-03-12,2
3971689,2020-02-21,2
3971739,2020-02-20,2
3971769,2020-03-16,2
3971859,2020-03-23,2
3971919,2020-02-24,2
3971999,2020-02-20,2
3972299,2020-03-31,1
3972349,2020-02-23,2
3972519,2020-04-03,2
3972619,2020-04-15,2
3972629,2020-02-20,2
3972719,2020-05-24,2
3972829,2020-03-22,2
3972909,2020-05-29,2
3972939,2020-02-23,2
3973029,2020-05-05,2
3973119,2020-03-01,2
3973129,2020-03-24,2
3973209,2020-02-27,2
3973229,2020-04-25,2
3973239,2020-03-29,2
3973269,2020-02-21,2
3973319,2020-06-17,2
3973689,2020-03-04,2
3973829,2020-03-01,2
3973869,2020-04-09,2
3973949,2020-05-11,2
3974029,2020-02-28,2
3974099,2020-02-21,2
3974119,2020-03-22,2
3974179,2020-03-29,2
3974249,2020-04-26,2
3974359,2020-03-22,2
3974569,2020-03-02,2
3974579,2020-03-07,2
3975179,2020-03-01,2
3975289,2020-05-19,2
3975399,2020-03-13,2
3975429,2020-04-30,2
3975469,2020-05-07,2
3975479,2020-05-25,2
3975589,2020-03-07,2
3975619,2020-03-06,2
3975639,2020-04-11,2
3975669,2020-02-25,2
3975729,2020-03-28,2
3975739,2020-05-22,1
3975779,2020-03-19,2
3975919,2020-03-08,2
3975999,2020-04-19,2
3976069,2020-03-12,2
3976139,2020-03-20,2
3976159,2020-03-16,2
3976190,2020-02-21,1
3976220,2020-03-08,2
3976239,2020-04-23,2
3976349,2020-06-02,2
3976429,2020-02-21,2
3976449,2020-03-06,2
3976499,2020-05-31,2
3976549,2020-02-28,2
3976619,2020-04-05,2
3976659,2020-03-02,2
3976729,2020-05-14,2
3976759,2020-03-23,2
3976769,2020-03-12,2
3976779,2020-04-02,2
3976799,2020-03-12,1
3976839,2020-03-15,2
3976909,2020-04-02,2
3976939,2020-03-06,2
3976979,2020-04-29,2
3977039,2020-05-14,2
3977219,2020-02-21,2
3977379,2020-03-30,2
3977449,2020-03-13,1
3977469,2020-04-26,2
3977529,2020-03-08,2
3977669,2020-03-13,2
3977879,2020-03-07,2
3977959,2020-05-06,2
3978099,2020-03-13,2
3978149,2020-02-25,2
3978239,2020-03-05,2
3978269,2020-03-06,2
3978369,2020-02-23,2
3978589,2020-03-22,2
3978679,2020-02-22,2
3978689,2020-04-01,2
3978699,2020-03-04,2
3978779,2020-03-04,1
3978859,2020-03-22,2
3978879,2020-04-25,2
3978969,2020-04-07,2
3979199,2020-03-13,2
3979209,2020-03-26,2
3979309,2020-05-01,2
3979389,2020-03-08,2
3979439,2020-02-22,2
3979449,2020-04-22,2
3979459,2020-03-01,2
3979469,2020-02-23,2
3979539,2020-04-16,2
3979549,2020-02-28,2
3979589,2020-03-03,2
3979609,2020-03-01,2
3979659,2020-03-20,2
3979669,2020-02-26,2
3979739,2020-03-12,2
3979769,2020-04-06,2
3979799,2020-03-12,2
3979819,2020-03-21,2
3979959,2020-02-22,2
3979999,2020-03-11,2
3980409,2020-03-04,2
3980439,2020-03-22,2
3980459,2020-06-16,2
3980589,2020-03-27,2
3980649,2020-04-18,2
3980709,2020-05-01,2
3980729,2020-06-20,2
3980769,2020-04-04,1
3980839,2020-04-26,1
3980959,2020-03-01,2
3981019,2020-04-05,2
3981029,2020-03-02,2
3981109,2020-03-19,2
3981279,2020-06-06,2
3981449,2020-04-12,2
3981499,2020-02-28,2
3981519,2020-03-13,2
3981599,2020-04-24,2
3981679,2020-04-26,2
3981689,2020-02-27,2
3981759,2020-02-22,2
3981789,2020-05-22,2
3981869,2020-02-28,2
3981879,2020-03-31,2
3982049,2020-03-03,2
3982069,2020-03-17,2
3982279,2020-04-27,2
3982349,2020-03-15,2
3982379,2020-03-13,2
3982459,2020-04-23,2
3982519,2020-04-05,2
3982869,2020-04-04,2
3982949,2020-03-17,2
3983179,2020-03-01,2
3983219,2020-02-28,2
3983239,2020-02-23,2
3983329,2020-03-15,2
3983349,2020-03-28,2
3983509,2020-05-29,2
3983519,2020-03-02,2
3983579,2020-03-12,2
3983709,2020-03-16,2
3983799,2020-03-07,2
3983889,2020-03-12,2
3983939,2020-02-23,2
3983979,2020-03-05,2
3984029,2020-03-15,2
3984039,2020-03-03,2
3984159,2020-03-29,2
3984219,2020-02-23,2
3984249,2020-04-07,2
3984309,2020-03-22,2
3984469,2020-04-12,2
3984509,2020-04-16,2
3984539,2020-05-01,2
3984609,2020-04-27,2
3984669,2020-02-28,2
3984689,2020-04-30,2
3984829,2020-04-03,2
3984879,2020-06-18,2
3985019,2020-04-02,2
3985129,2020-03-05,2
3985149,2020-02-23,2
3985319,2020-04-13,2
3985389,2020-03-19,2
3985409,2020-03-23,2
3985829,2020-03-20,2
3986529,2020-04-30,2
3986559,2020-04-18,2
3986639,2020-02-28,2
3986669,2020-03-21,2
3986869,2020-05-29,2
3986969,2020-04-17,2
3986989,2020-03-10,2
3987009,2020-03-10,2
3987049,2020-03-16,2
3987079,2020-02-26,2
3987159,2020-03-08,2
3987319,2020-03-08,2
3987419,2020-06-18,2
3987469,2020-03-01,2
3987669,2020-03-12,2
3987719,2020-02-26,2
3987759,2020-02-25,2
3987779,2020-03-14,2
3987939,2020-03-25,2
3988079,2020-02-27,2
3988239,2020-03-18,2
3988509,2020-03-02,2
3988739,2020-03-13,2
3988849,2020-06-13,2
3988869,2020-03-01,2
3989009,2020-05-01,2
3989029,2020-02-25,2
3989229,2020-02-26,2
3989379,2020-03-03,2
3989539,2020-03-03,2
3989739,2020-06-16,2
3989949,2020-02-27,2
3989979,2020-02-25,2
3990129,2020-03-07,2
3990149,2020-03-05,2
3990199,2020-06-21,2
3990269,2020-02-27,2
3990339,2020-03-21,2
3990379,2020-05-23,2
3990519,2020-03-27,2
3990599,2020-03-11,2
3990849,2020-02-26,2
3990859,2020-03-02,2
3990969,2020-03-26,2
3991509,2020-06-26,2
3991589,2020-04-16,2
3991599,2020-03-05,2
3991629,2020-03-08,2
3991709,2020-06-13,2
3991759,2020-03-20,2
3991839,2020-03-04,2
3991999,2020-03-17,2
3992029,2020-03-13,2
3992079,2020-02-28,2
3992169,2020-03-20,2
3992269,2020-03-18,2
3992279,2020-04-03,2
3992369,2020-03-29,2
3992389,2020-03-06,2
3992489,2020-02-27,2
3992579,2020-05-08,2
3992619,2020-03-05,2
3992659,2020-03-13,2
3992759,2020-03-19,2
3992779,2020-03-12,2
3992789,2020-03-12,2
3992839,2020-03-28,2
3992869,2020-04-19,2
3992899,2020-03-28,2
3992909,2020-02-27,2
3992949,2020-02-26,2
3992969,2020-02-26,2
3992999,2020-03-13,2
3993009,2020-02-27,2
3993149,2020-03-02,2
3993209,2020-02-28,2
3993239,2020-02-26,2
3993269,2020-04-15,2
3993279,2020-05-04,2
3993309,2020-02-27,2
3993329,2020-02-27,2
3993369,2020-03-01,2
3993379,2020-04-14,2
3993429,2020-06-24,2
3993439,2020-06-16,2
3993519,2020-03-02,2
3993539,2020-02-28,2
3993739,2020-03-26,2
3993839,2020-03-06,2
3993869,2020-02-27,2
3993889,2020-04-13,2
3993999,2020-03-08,2
3994099,2020-06-08,1
3994139,2020-03-16,1
3994329,2020-05-27,2
3994349,2020-02-26,2
3994469,2020-04-28,2
3994599,2020-03-17,2
3994609,2020-03-07,2
3994749,2020-03-27,2
3994759,2020-03-22,2
3994799,2020-06-17,2
3994879,2020-03-03,2
3994889,2020-02-28,2
3994939,2020-02-27,2
3994969,2020-03-16,2
3995129,2020-02-26,2
3995159,2020-04-12,2
3995189,2020-05-22,2
3995249,2020-03-11,2
3995379,2020-04-18,2
3995719,2020-03-22,2
3995769,2020-03-03,2
3995779,2020-02-27,2
3995789,2020-04-20,2
3995839,2020-02-28,2
3995909,2020-05-05,2
3995939,2020-03-07,2
3995979,2020-04-17,2
3996009,2020-04-17,2
3996019,2020-02-27,2
3996029,2020-05-01,2
3996039,2020-03-07,1
3996069,2020-03-07,2
3996079,2020-04-02,2
3996119,2020-03-05,2
3996149,2020-03-23,2
3996159,2020-03-08,2
3996249,2020-06-05,2
3996319,2020-03-03,2
3996439,2020-03-06,2
3996499,2020-06-08,2
3996519,2020-02-27,2
3996589,2020-02-27,2
3996809,2020-03-06,2
3996889,2020-03-03,2
3997029,2020-04-07,2
3997139,2020-03-07,2
3997149,2020-04-11,2
3997219,2020-03-16,2
3997289,2020-05-22,2
3997339,2020-03-04,2
3997459,2020-03-08,2
3997549,2020-03-08,2
3997559,2020-04-28,2
3997629,2020-06-12,2
3997649,2020-03-18,2
3997659,2020-04-25,2
3997759,2020-03-02,2
3997769,2020-02-27,2
3997819,2020-03-30,2
3998139,2020-03-03,2
3998149,2020-02-27,2
3998169,2020-02-27,2
3998179,2020-03-08,2
3998209,2020-03-05,2
3998259,2020-03-07,2
3998279,2020-06-06,2
3998379,2020-03-20,2
3998459,2020-04-04,2
3998519,2020-03-07,2
3998569,2020-02-27,2
3998619,2020-03-08,2
3998959,2020-02-28,2
3999139,2020-03-14,2
3999279,2020-04-28,2
3999359,2020-02-27,2
3999409,2020-04-10,2
3999559,2020-03-19,2
3999599,2020-05-10,2
4000079,2020-03-15,2
4000099,2020-04-06,2
4000119,2020-03-10,2
4000209,2020-03-14,2
4000219,2020-06-27,2
4000369,2020-04-24,2
4000389,2020-03-01,2
4000499,2020-04-27,2
4000549,2020-03-08,2
4000609,2020-03-01,2
4000629,2020-03-01,2
4000669,2020-03-09,2
4000699,2020-04-19,2
4000779,2020-06-02,2
4000789,2020-04-16,2
4000839,2020-03-21,2
4000859,2020-03-01,2
4001029,2020-03-26,2
4001059,2020-06-18,2
4001079,2020-04-09,2
4001089,2020-06-09,2
4001109,2020-03-09,2
4001159,2020-03-15,2
4001179,2020-03-01,2
4001259,2020-03-19,2
4001389,2020-02-28,2
4001439,2020-03-28,2
4001479,2020-05-09,2
4001509,2020-03-25,2
4001519,2020-04-19,2
4001559,2020-03-05,2
4001569,2020-06-04,2
4001599,2020-04-06,2
4001679,2020-04-14,2
4001709,2020-06-18,2
4001719,2020-04-05,2
4001749,2020-05-27,2
4001889,2020-03-02,2
4001899,2020-03-30,2
4001969,2020-06-28,1
4001999,2020-04-09,2
4002009,2020-04-06,2
4002029,2020-04-02,2
4002159,2020-03-15,2
4002169,2020-04-03,2
4002219,2020-03-15,2
4002239,2020-04-26,2
4002259,2020-04-26,2
4002299,2020-06-21,2
4002459,2020-03-12,2
4002479,2020-03-01,2
4002589,2020-03-09,2
4002609,2020-03-01,1
4002669,2020-04-15,2
4002709,2020-03-21,2
4002739,2020-03-04,2
4002819,2020-03-03,2
4002849,2020-03-23,2
4002879,2020-04-24,2
4003089,2020-03-09,2
4003139,2020-03-06,2
4003159,2020-03-30,2
4003239,2020-05-19,2
4003249,2020-03-11,2
4003329,2020-06-22,2
4003459,2020-03-01,2
4003479,2020-03-07,2
4003669,2020-05-16,2
4003709,2020-04-07,2
4003719,2020-03-06,2
4004279,2020-03-26,2
4004329,2020-03-04,2
4004339,2020-03-09,2
4004419,2020-03-19,2
4004449,2020-05-28,2
4004539,2020-03-30,2
4004589,2020-03-10,2
4004709,2020-03-02,2
4004719,2020-03-15,2
4004729,2020-04-03,2
4004749,2020-04-04,2
4004759,2020-05-17,2
4004799,2020-05-22,2
4004829,2020-03-13,2
4004839,2020-03-25,2
4004889,2020-05-22,2
4004939,2020-03-11,2
4004979,2020-04-17,1
4004999,2020-04-04,2
4005039,2020-04-08,2
4005109,2020-03-08,2
4005159,2020-03-28,2
4005219,2020-03-05,2
4005359,2020-03-19,2
4005419,2020-03-04,2
4005549,2020-04-14,2
4005629,2020-03-01,2
4005809,2020-04-02,2
4005829,2020-03-10,2
4005839,2020-04-04,2
4005939,2020-03-06,2
4005949,2020-03-16,2
4005969,2020-03-26,2
4006069,2020-03-20,2
4006169,2020-03-02,2
4006189,2020-04-20,2
4006249,2020-03-08,2
4006259,2020-05-15,2
4006299,2020-06-22,2
4006309,2020-03-07,2
4006329,2020-03-11,2
4006449,2020-03-09,2
4006459,2020-05-20,2
4006499,2020-05-29,2
4006549,2020-03-04,2
4006669,2020-05-13,2
4006809,2020-04-04,2
4006819,2020-04-01,2
4006969,2020-04-25,2
4007169,2020-03-15,2
4007279,2020-03-19,2
4007349,2020-03-27,2
4007359,2020-03-20,2
4007409,2020-03-02,2
4007429,2020-05-26,2
4007449,2020-05-31,2
4007489,2020-03-03,2
4007499,2020-04-14,2
4007619,2020-03-21,2
4007639,2020-03-20,2
4007729,2020-03-16,2
4007889,2020-03-18,2
4008129,2020-03-25,2
4008219,2020-04-10,2
4008489,2020-03-07,2
4008499,2020-04-01,2
4008539,2020-05-02,2
4008569,2020-03-23,2
4008719,2020-03-06,2
4008789,2020-03-07,2
4008809,2020-04-17,2
4008819,2020-03-18,2
4008919,2020-03-02,2
4008939,2020-06-15,2
4009059,2020-03-22,2
4009069,2020-03-16,2
4009119,2020-03-06,2
4009129,2020-03-10,2
4009249,2020-04-30,2
4009259,2020-03-06,2
4009389,2020-03-09,2
4009539,2020-04-09,2
4009619,2020-06-13,2
4009649,2020-04-05,2
4009679,2020-03-05,2
4009689,2020-03-11,2
4009739,2020-03-15,2
4009769,2020-05-28,2
4009789,2020-04-04,2
4009809,2020-03-10,2
4009829,2020-03-31,2
4009979,2020-05-26,2
4010009,2020-03-23,2
4010049,2020-03-18,2
4010109,2020-03-15,2
4010199,2020-03-02,2
4010319,2020-04-04,2
